,400001,400001.1,0.0
4259,401655,400122,7854.5
4260,401655,400253,10489.1
4261,401655,400258,7976.7
4262,401655,400298,10727.1
4263,401655,400414,11256.9
4264,401655,400508,9757.2
4265,401655,400664,9289.1
4266,401655,400709,8258.6
4267,401655,400714,9118.9
4268,401655,400723,9370.5
4269,401655,400799,1787.6
4270,401655,400916,10342.0
4271,401655,400953,2207.7
4272,401655,400995,9467.6
4273,401655,401167,6427.3
4274,401655,401391,6058.9
4275,401655,401400,9022.2
4276,401655,401403,7605.4
4277,401655,401440,8335.1
4278,401655,401541,8309.9
4279,401655,401560,10382.6
4280,401655,401655,0.0
4281,401655,401808,129.1
4282,401655,401809,5451.2
4283,401655,401810,2529.8
4284,401655,401816,9536.0
4285,401655,401817,9548.9
4286,401655,401942,3817.8
4287,401655,402056,6043.6
4288,401655,402057,5193.4
4289,401655,402281,9921.9
4290,401655,402283,10725.6
4291,401655,402285,11529.1
4292,401655,402286,12335.3
4293,401655,402288,13865.3
4294,401655,403225,9442.6
4295,401655,403265,9490.8
4296,401655,403401,8701.0
4297,401655,403402,1305.4
4298,401655,404453,8899.4
4299,401655,404461,8886.4
4300,401655,404759,7200.2
4301,401655,405701,6540.4
4302,401655,407165,7129.7
4303,401655,407172,6761.9
4304,401655,407173,6807.5
4305,401655,407176,9035.4
4306,401655,407177,9244.9
4307,401655,407179,10292.5
4308,401655,407180,10889.5
4309,401655,407181,11873.5
4310,401655,407710,7810.0
4311,401655,408911,10515.8
4312,401655,413877,4011.2
4313,401655,413878,2963.4
4314,401655,414284,3688.5
4315,401655,414694,5523.7
4316,401808,400030,7884.4
4317,401808,400045,7403.9
4318,401808,400065,6987.2
4319,401808,400088,13256.3
4320,401808,400100,10358.4
4321,401808,400122,7725.4
4322,401808,400253,10360.0
4323,401808,400258,7847.6
4324,401808,400298,10598.0
4325,401808,400414,11127.9
4326,401808,400508,9628.1
4327,401808,400664,9160.1
4328,401808,400709,8129.6
4329,401808,400714,8989.8
4330,401808,400723,9241.5
4331,401808,400799,1658.6
4332,401808,400916,10212.9
4333,401808,400953,2078.6
4334,401808,400995,9338.6
4335,401808,401167,6298.3
4336,401808,401391,5929.9
4337,401808,401400,8893.2
4338,401808,401403,7476.4
4339,401808,401440,8206.0
4340,401808,401541,8180.8
4341,401808,401560,10253.5
4342,401808,401655,129.1
4343,401808,401808,0.0
4344,401808,401809,5322.2
4345,401808,401810,2400.8
4346,401808,401816,9406.9
4347,401808,401817,9419.8
4348,401808,401942,3688.7
4349,401808,402056,5914.6
4350,401808,402057,5064.3
4351,401808,402281,9792.8
4352,401808,402283,10596.5
4353,401808,402285,11400.1
4354,401808,402286,12206.2
4355,401808,402288,13736.2
4356,401808,403225,9313.6
4357,401808,403265,9361.8
4358,401808,403401,8571.9
4359,401808,403402,1176.3
4360,401808,404453,8770.3
4361,401808,404461,8757.3
4362,401808,404759,7071.1
4363,401808,405701,6411.4
4364,401808,407165,7000.6
4365,401808,407172,6632.9
4366,401808,407173,6678.4
4367,401808,407176,8906.4
4368,401808,407177,9115.9
4369,401808,407179,10163.4
4370,401808,407180,10760.5
4371,401808,407181,11744.4
4372,401808,407710,7681.0
4373,401808,408911,10386.8
4374,401808,413877,3882.1
4375,401808,413878,2834.4
4376,401808,414284,3559.4
4377,401808,414694,5394.6
4378,401809,400045,10028.3
4379,401809,400065,9700.9
4380,401809,400122,10350.1
4381,401809,400400,7503.9
4382,401809,400668,9297.9
4383,401809,400799,5037.2
4384,401809,400804,6616.3
4385,401809,400953,5457.3
4386,401809,400996,8678.9
4387,401809,401167,9676.9
4388,401809,401391,609.3
4389,401809,401403,2768.7
4390,401809,401655,3251.2
4391,401809,401808,3380.2
4392,401809,401809,0.0
4393,401809,401810,5779.4
4394,401809,401890,7649.2
4395,401809,401908,6503.4
4396,401809,401942,7067.4
4397,401809,402056,8628.3
4398,401809,402057,7778.0
4399,401809,402359,5712.6
4400,401809,402361,6680.9
4401,401809,402362,9918.2
4402,401809,403402,4555.0
4403,401809,404759,9693.7
4404,401809,405701,9790.0
4405,401809,407150,12342.1
4406,401809,407151,11585.3
4407,401809,407152,11052.7
4408,401809,407153,8991.4
4409,401809,407155,8143.0
4410,401809,407157,7255.8
4411,401809,407161,10102.9
4412,401809,407165,1680.1
4413,401809,407172,1312.4
4414,401809,407173,1357.9
4415,401809,407174,9313.8
4416,401809,407176,3585.8
4417,401809,407177,3795.3
4418,401809,407179,4842.9
4419,401809,407180,5439.9
4420,401809,407181,6423.9
4421,401809,413877,7260.8
4422,401809,413878,6213.0
4423,401809,414284,6938.1
4424,401809,414694,8773.3
4425,401810,400100,7958.3
4426,401810,400298,8197.9
4427,401810,400414,8727.8
4428,401810,400709,9852.6
4429,401810,400714,6589.7
4430,401810,401167,3898.2
4431,401810,401400,6493.1
4432,401810,401810,0.0
4433,401810,401942,1288.6
4434,401810,404370,8717.1
4435,401810,405701,4011.3
4436,401810,407710,5280.9
4437,401810,413877,1482.0
4438,401810,413878,434.3
4439,401810,414284,1159.4
4440,401810,414694,2994.6
4441,401811,400045,8749.4
4442,401811,400065,7570.4
4443,401811,400122,9071.1
4444,401811,400236,7855.3
4445,401811,400258,8430.8
4446,401811,400298,8837.9
4447,401811,400400,9889.8
4448,401811,400563,7869.9
4449,401811,400664,9743.3
4450,401811,400668,11683.8
4451,401811,400709,8588.5
4452,401811,400714,9508.7
4453,401811,400723,9700.4
4454,401811,400799,7423.1
4455,401811,400804,9002.2
4456,401811,400916,7288.4
4457,401811,400953,7843.1
4458,401811,400995,6414.0
4459,401811,400996,11064.8
4460,401811,401167,6817.2
4461,401811,401391,2995.2
4462,401811,401400,9412.1
4463,401811,401403,5154.6
4464,401811,401541,9526.6
4465,401811,401655,5637.0
4466,401811,401808,5766.1
4467,401811,401809,2387.5
4468,401811,401810,8165.3
4469,401811,401811,0.0
4470,401811,401890,10035.1
4471,401811,401908,8889.3
4472,401811,401942,9453.2
4473,401811,401957,10346.9
4474,401811,401958,10360.3
4475,401811,402056,6497.8
4476,401811,402057,5647.5
4477,401811,402059,9320.8
4478,401811,402359,8098.4
4479,401811,402361,9066.7
4480,401811,402362,12304.1
4481,401811,403401,1218.7
4482,401811,403402,6940.8
4483,401811,403404,850.9
4484,401811,403406,64.0
4485,401811,404370,9208.3
4486,401811,404453,5845.8
4487,401811,404461,5832.8
4488,401811,405701,6930.2
4489,401811,407155,10528.9
4490,401811,407157,9641.6
4491,401811,407165,4065.9
4492,401811,407172,3698.2
4493,401811,407173,3743.8
4494,401811,407176,5971.7
4495,401811,407177,6181.2
4496,401811,407179,7228.8
4497,401811,407180,7825.8
4498,401811,407181,8809.7
4499,401811,407710,8199.9
4500,401811,413877,9646.6
4501,401811,413878,8598.9
4502,401811,414284,9324.0
4503,401811,414694,5913.5
4504,401816,400030,5186.4
4505,401816,400045,5720.7
4506,401816,400065,9133.3
4507,401816,400088,11573.3
4508,401816,400122,6042.4
4509,401816,400158,8617.8
4510,401816,400168,10050.5
4511,401816,400246,8540.0
4512,401816,400253,7662.0
4513,401816,400258,9993.8
4514,401816,400274,10961.3
4515,401816,400449,10302.7
4516,401816,400508,6930.1
4517,401816,400567,10316.6
4518,401816,400709,7918.6
4519,401816,400723,9030.5
4520,401816,400790,10292.2
4521,401816,400964,5260.4
4522,401816,400971,8079.7
4523,401816,401014,8841.1
4524,401816,401440,5508.0
4525,401816,401541,6497.9
4526,401816,401560,10263.5
4527,401816,401809,10297.1
4528,401816,401816,0.0
4529,401816,401817,12.9
4530,401816,401994,8201.5
4531,401816,402056,8060.7
4532,401816,402057,7210.5
4533,401816,402058,7128.1
4534,401816,402117,6242.4
4535,401816,402118,6229.3
4536,401816,402121,6766.4
4537,401816,402281,8109.9
4538,401816,402282,6291.5
4539,401816,402283,8913.6
4540,401816,402284,5493.2
4541,401816,402285,9717.1
4542,401816,402286,10523.3
4543,401816,402288,12053.3
4544,401816,402366,9200.7
4545,401816,403225,6615.6
4546,401816,403265,6663.8
4547,401816,404759,4373.1
4548,401816,408911,10175.8
4549,401816,413845,9519.0
4550,401817,400030,5173.5
4551,401817,400045,5707.8
4552,401817,400065,9120.5
4553,401817,400088,11560.5
4554,401817,400122,6029.6
4555,401817,400158,8605.0
4556,401817,400168,10037.7
4557,401817,400246,8527.1
4558,401817,400253,7649.2
4559,401817,400258,9980.9
4560,401817,400274,10948.5
4561,401817,400449,10289.9
4562,401817,400508,6917.2
4563,401817,400567,10303.7
4564,401817,400709,7905.7
4565,401817,400723,9017.7
4566,401817,400790,10279.3
4567,401817,400964,5247.5
4568,401817,400971,8066.8
4569,401817,401014,8828.3
4570,401817,401440,5495.2
4571,401817,401541,6485.0
4572,401817,401560,10250.6
4573,401817,401809,10284.2
4574,401817,401816,12.9
4575,401817,401817,0.0
4576,401817,401994,8188.6
4577,401817,402056,8047.9
4578,401817,402057,7197.6
4579,401817,402058,7115.2
4580,401817,402117,6229.6
4581,401817,402118,6216.4
4582,401817,402121,6753.5
4583,401817,402281,8097.0
4584,401817,402282,6278.6
4585,401817,402283,8900.7
4586,401817,402284,5480.3
4587,401817,402285,9704.2
4588,401817,402286,10510.4
4589,401817,402288,12040.4
4590,401817,402366,9187.9
4591,401817,403225,6602.7
4592,401817,403265,6650.9
4593,401817,404759,4360.3
4594,401817,408911,10162.9
4595,401817,413845,9506.2
4596,401845,400499,4185.4
4597,401845,401845,0.0
4598,401846,400084,4495.0
4599,401846,400147,14478.7
4600,401846,400292,8432.2
4601,401846,400429,6495.5
4602,401846,400673,4349.8
4603,401846,400823,2741.7
4604,401846,400951,12073.3
4605,401846,401163,12770.9
4606,401846,401327,13579.5
4607,401846,401388,10171.0
4608,401846,401846,0.0
4609,401846,401943,15379.1
4610,401846,402067,15185.9
4611,401846,403409,16040.0
4612,401846,403412,15395.2
4613,401846,403414,13660.3
4614,401846,403419,12916.4
4615,401846,404640,1002.2
4616,401846,407711,11142.1
4617,401890,400227,9050.6
4618,401890,400246,12394.8
4619,401890,400353,11273.7
4620,401890,400400,145.3
4621,401890,400668,1648.7
4622,401890,400760,7905.0
4623,401890,400804,1032.9
4624,401890,400863,6581.3
4625,401890,400911,7079.1
4626,401890,400965,4271.0
4627,401890,400996,1029.7
4628,401890,401890,0.0
4629,401890,401908,1145.8
4630,401890,401994,12056.3
4631,401890,402359,1936.6
4632,401890,402361,968.3
4633,401890,402362,2269.0
4634,401890,402364,5697.3
4635,401890,402366,13055.5
4636,401890,404521,11096.5
4637,401890,404753,5124.2
4638,401891,400160,708.7
4639,401891,400400,7358.7
4640,401891,400668,9152.7
4641,401891,400799,9534.8
4642,401891,400804,6471.1
4643,401891,400953,9954.8
4644,401891,400965,11765.3
4645,401891,400996,8533.7
4646,401891,401403,8439.1
4647,401891,401655,7748.7
4648,401891,401808,7877.8
4649,401891,401810,10277.0
4650,401891,401890,7504.0
4651,401891,401891,0.0
4652,401891,401906,1128.3
4653,401891,401908,6358.2
4654,401891,402359,5567.4
4655,401891,402360,1935.0
4656,401891,402361,6535.7
4657,401891,402362,9773.0
4658,401891,403402,9052.5
4659,401891,404753,12618.5
4660,401906,400400,6234.1
4661,401906,400668,8028.1
4662,401906,400799,8410.2
4663,401906,400804,5346.5
4664,401906,400953,8830.2
4665,401906,400965,10640.7
4666,401906,400996,7409.1
4667,401906,401403,7314.5
4668,401906,401655,6624.1
4669,401906,401808,6753.2
4670,401906,401810,9152.4
4671,401906,401890,6379.4
4672,401906,401906,0.0
4673,401906,401908,5233.6
4674,401906,401942,10440.3
4675,401906,402359,4442.8
4676,401906,402360,806.7
4677,401906,402361,5411.1
4678,401906,402362,8648.4
4679,401906,403402,7927.9
4680,401906,404753,11493.9
4681,401906,413877,10633.7
4682,401906,413878,9586.0
4683,401906,414284,10311.1
4684,401908,400227,10196.4
4685,401908,400246,13540.6
4686,401908,400353,12419.5
4687,401908,400400,1000.5
4688,401908,400668,2794.5
4689,401908,400760,9050.8
4690,401908,400804,112.9
4691,401908,400863,7727.2
4692,401908,400911,8224.9
4693,401908,400965,5416.8
4694,401908,400996,2175.5
4695,401908,401890,1145.8
4696,401908,401908,0.0
4697,401908,401994,13202.1
4698,401908,402359,790.8
4699,401908,402361,177.5
4700,401908,402362,3414.8
4701,401908,402364,6843.1
4702,401908,402366,14201.4
4703,401908,404521,12242.3
4704,401908,404753,6270.0
4705,401926,400069,9426.4
4706,401926,400172,12940.7
4707,401926,400206,10872.1
4708,401926,400330,4828.0
4709,401926,400372,9732.4
4710,401926,400435,2932.0
4711,401926,400545,4204.7
4712,401926,400586,12682.1
4713,401926,400643,7785.9
4714,401926,400743,4688.0
4715,401926,400794,7898.6
4716,401926,400895,11001.4
4717,401926,400904,6326.1
4718,401926,401926,0.0
4719,401926,401936,1296.6
4720,401926,402367,8572.8
4721,401926,402369,6805.3
4722,401926,402371,5681.7
4723,401926,402373,2107.5
4724,401926,404553,11787.0
4725,401926,404554,3463.7
4726,401936,400069,8129.7
4727,401936,400172,11644.0
4728,401936,400206,9575.4
4729,401936,400330,3531.3
4730,401936,400372,8435.7
4731,401936,400435,1635.4
4732,401936,400545,2908.1
4733,401936,400586,11385.4
4734,401936,400643,6489.2
4735,401936,400743,3391.3
4736,401936,400794,6601.9
4737,401936,400895,9704.7
4738,401936,400904,5029.5
4739,401936,401926,1296.6
4740,401936,401936,0.0
4741,401936,402367,7276.1
4742,401936,402369,5508.6
4743,401936,402371,4385.1
4744,401936,402373,810.8
4745,401936,404553,10490.4
4746,401936,404554,2167.0
4747,401937,400097,16647.7
4748,401937,400149,7677.1
4749,401937,400209,10898.3
4750,401937,400528,2851.1
4751,401937,400643,10473.7
4752,401937,400648,13204.6
4753,401937,400794,10586.4
4754,401937,400828,13834.6
4755,401937,400869,1197.5
4756,401937,400970,10172.8
4757,401937,401224,14868.9
4758,401937,401937,0.0
4759,401937,402061,6539.6
4760,401937,402369,9493.1
4761,401937,404553,9116.3
4762,401937,404585,8764.2
4763,401937,407323,9387.7
4764,401937,407348,3365.2
4765,401937,407352,4170.5
4766,401937,407360,4605.6
4767,401937,407361,5814.9
4768,401937,407364,7127.5
4769,401937,407367,3912.6
4770,401937,407370,9192.7
4771,401937,407372,7890.6
4772,401937,407373,8675.6
4773,401937,407374,2158.0
4774,401942,400100,6671.4
4775,401942,400278,10186.3
4776,401942,400298,6911.0
4777,401942,400414,7440.9
4778,401942,400499,11189.6
4779,401942,400560,10311.0
4780,401942,400709,8565.7
4781,401942,400714,5302.8
4782,401942,400723,9677.6
4783,401942,401167,2611.3
4784,401942,401400,5206.2
4785,401942,401560,10689.7
4786,401942,401845,15375.0
4787,401942,401942,0.0
4788,401942,402057,10155.3
4789,401942,404370,7430.2
4790,401942,405701,2724.4
4791,401942,407710,3994.0
4792,401942,408907,10314.1
4793,401942,413877,193.4
4794,401942,414284,129.3
4795,401942,414694,1707.7
4796,401943,400045,10033.9
4797,401943,400065,8854.9
4798,401943,400122,10355.7
4799,401943,400236,9139.8
4800,401943,400258,9715.3
4801,401943,400298,10122.4
4802,401943,400400,11174.3
4803,401943,400563,9154.4
4804,401943,400668,12968.3
4805,401943,400709,9873.0
4806,401943,400714,10793.2
4807,401943,400799,8707.6
4808,401943,400804,10286.7
4809,401943,400916,8572.9
4810,401943,400953,9127.6
4811,401943,400995,7698.5
4812,401943,400996,12349.3
4813,401943,401167,8101.7
4814,401943,401391,4279.7
4815,401943,401400,10696.6
4816,401943,401403,6439.1
4817,401943,401655,6921.6
4818,401943,401808,7050.6
4819,401943,401809,3672.0
4820,401943,401810,9449.8
4821,401943,401811,1285.2
4822,401943,401890,11319.6
4823,401943,401908,10173.8
4824,401943,401943,0.0
4825,401943,402056,7782.3
4826,401943,402057,6932.1
4827,401943,402067,193.2
4828,401943,402359,9383.0
4829,401943,402361,10351.3
4830,401943,402362,13588.6
4831,401943,403401,2503.2
4832,401943,403402,8225.3
4833,401943,403404,2135.5
4834,401943,403406,1349.2
4835,401943,403409,662.2
4836,401943,403412,16.1
4837,401943,404453,7130.3
4838,401943,404461,7117.3
4839,401943,405701,8214.8
4840,401943,407155,11813.4
4841,401943,407157,10926.1
4842,401943,407165,5350.4
4843,401943,407172,4982.7
4844,401943,407173,5028.3
4845,401943,407176,7256.2
4846,401943,407177,7465.7
4847,401943,407179,8513.3
4848,401943,407180,9110.3
4849,401943,407181,10094.3
4850,401943,407710,9484.4
4851,401943,413878,9883.4
4852,401943,414694,7198.0
4853,401948,400149,7522.1
4854,401948,401507,777.2
4855,401948,401534,616.2
4856,401948,401948,0.0
4857,401948,402372,1476.6
4858,401948,407323,10124.7
4859,401948,407374,10025.4
4860,401957,400052,2964.0
4861,401957,400085,3545.3
4862,401957,400148,6340.2
4863,401957,400280,6474.0
4864,401957,400336,7738.5
4865,401957,400461,3290.9
4866,401957,400464,10871.3
4867,401957,400485,9641.2
4868,401957,400519,5512.4
4869,401957,400637,5227.5
4870,401957,400688,11322.7
4871,401957,400690,3457.2
4872,401957,400713,8268.7
4873,401957,400750,5927.9
4874,401957,400822,10214.2
4875,401957,400916,10712.4
4876,401957,400995,9838.1
4877,401957,401495,6051.8
4878,401957,401555,6017.2
4879,401957,401957,0.0
4880,401957,401958,13.4
4881,401957,404453,9269.8
4882,401957,404461,9256.8
4883,401957,405613,6554.7
4884,401958,400052,2950.6
4885,401958,400085,3531.9
4886,401958,400148,6326.8
4887,401958,400280,6460.6
4888,401958,400336,7725.0
4889,401958,400461,3277.5
4890,401958,400464,10857.8
4891,401958,400485,9627.8
4892,401958,400519,5499.0
4893,401958,400637,5214.1
4894,401958,400688,11309.3
4895,401958,400690,3443.7
4896,401958,400713,8255.2
4897,401958,400750,5914.5
4898,401958,400822,10200.8
4899,401958,400916,10699.0
4900,401958,400995,9824.6
4901,401958,401495,6038.3
4902,401958,401555,6003.8
4903,401958,401957,13.4
4904,401958,401958,0.0
4905,401958,404453,9256.4
4906,401958,404461,9243.4
4907,401958,405613,6541.3
4908,401994,400069,4700.9
4909,401994,400104,8123.4
4910,401994,400168,1852.4
4911,401994,400172,8215.2
4912,401994,400206,6146.6
4913,401994,400246,338.5
4914,401994,400274,8116.6
4915,401994,400296,9587.8
4916,401994,400372,5006.9
4917,401994,400567,7471.9
4918,401994,400581,7203.7
4919,401994,400586,7956.6
4920,401994,400643,7659.3
4921,401994,400687,8457.0
4922,401994,400790,2094.0
4923,401994,400794,7771.9
4924,401994,400873,9810.6
4925,401994,400895,6275.9
4926,401994,400964,8952.2
4927,401994,400970,12393.0
4928,401994,401351,7558.5
4929,401994,401507,9680.9
4930,401994,401534,8292.9
4931,401994,401948,8909.1
4932,401994,401994,0.0
4933,401994,401996,3735.5
4934,401994,401997,4653.5
4935,401994,401998,6978.6
4936,401994,402365,11204.0
4937,401994,402366,999.2
4938,401994,402367,3847.2
4939,401994,402368,2768.8
4940,401994,402369,6678.7
4941,401994,402370,3526.1
4942,401994,402372,7432.5
4943,401994,404522,6113.6
4944,401994,404553,6180.9
4945,401994,404585,10984.3
4946,401994,404586,9436.0
4947,401994,407323,10309.9
4948,401996,400069,7040.7
4949,401996,400104,10231.1
4950,401996,400149,8077.2
4951,401996,400172,10555.0
4952,401996,400206,8486.4
4953,401996,400274,10224.4
4954,401996,400296,11695.5
4955,401996,400372,7346.7
4956,401996,400528,8775.9
4957,401996,400567,9579.6
4958,401996,400581,5792.9
4959,401996,400586,10296.4
4960,401996,400643,5400.2
4961,401996,400687,10564.8
4962,401996,400794,5512.9
4963,401996,400873,11918.4
4964,401996,400895,8615.7
4965,401996,400970,8703.1
4966,401996,400973,11001.1
4967,401996,401351,6147.7
4968,401996,401507,5951.0
4969,401996,401534,4562.9
4970,401996,401948,5179.1
4971,401996,401996,0.0
4972,401996,401997,918.0
4973,401996,401998,3248.7
4974,401996,402061,12464.4
4975,401996,402367,6187.1
4976,401996,402368,966.7
4977,401996,402369,4419.6
4978,401996,402370,209.4
4979,401996,402372,3702.6
4980,401996,404522,2383.7
4981,401996,404553,4042.8
4982,401996,404585,7294.4
4983,401996,404586,11543.8
4984,401996,407323,6791.2
4985,401996,407348,9290.0
4986,401996,407352,10095.3
4987,401996,407360,10530.4
4988,401996,407361,11739.7
4989,401996,407367,9837.5
4990,401996,407374,8082.8
4991,401997,400069,6122.7
4992,401997,400104,9313.1
4993,401997,400149,7159.2
4994,401997,400172,9637.0
4995,401997,400206,7568.4
4996,401997,400274,9306.4
4997,401997,400296,10777.5
4998,401997,400372,6428.7
4999,401997,400528,7857.9
5000,401997,400567,8661.6
5001,401997,400581,4874.9
5002,401997,400586,9378.4
5003,401997,400643,4482.2
5004,401997,400687,9646.8
5005,401997,400794,4594.9
5006,401997,400873,11000.4
5007,401997,400895,7697.7
5008,401997,400970,7785.1
5009,401997,400973,10083.1
5010,401997,401351,5229.7
5011,401997,401507,5033.0
5012,401997,401534,3644.9
5013,401997,401948,4261.1
5014,401997,401996,918.0
5015,401997,401997,0.0
5016,401997,401998,2330.7
5017,401997,402061,11546.4
5018,401997,402367,5269.1
5019,401997,402368,1884.7
5020,401997,402369,3501.6
5021,401997,402370,1127.4
5022,401997,402372,2784.6
5023,401997,404522,1465.7
5024,401997,404553,3124.8
5025,401997,404585,6376.4
5026,401997,404586,10625.8
5027,401997,407323,5873.2
5028,401997,407348,8372.0
5029,401997,407352,9177.3
5030,401997,407360,9612.4
5031,401997,407361,10821.7
5032,401997,407367,8919.4
5033,401997,407374,7164.8
5034,401998,400149,9447.3
5035,401998,401507,2702.4
5036,401998,401534,1314.4
5037,401998,401948,1930.6
5038,401998,401998,0.0
5039,401998,402372,454.0
5040,402056,400065,1072.8
5041,402056,400085,9276.9
5042,402056,400236,9571.2
5043,402056,400258,1933.2
5044,402056,400563,9585.7
5045,402056,400664,3245.7
5046,402056,400690,9188.7
5047,402056,400916,9004.2
5048,402056,400995,8129.8
5049,402056,401957,7255.0
5050,402056,401958,7268.4
5051,402056,402056,0.0
5052,402056,404453,7561.6
5053,402056,404461,7548.6
5054,402057,400065,1923.1
5055,402057,400258,2783.5
5056,402057,400664,4096.0
5057,402057,400690,10039.0
5058,402057,400916,9854.5
5059,402057,400995,8980.1
5060,402057,401957,8105.3
5061,402057,401958,8118.7
5062,402057,402056,850.5
5063,402057,402057,0.0
5064,402057,404453,8411.9
5065,402057,404461,8398.9
5066,402058,400065,2005.5
5067,402058,400258,2865.9
5068,402058,400664,4178.4
5069,402058,400690,10121.4
5070,402058,400916,9936.9
5071,402058,400995,9062.5
5072,402058,401957,8187.7
5073,402058,401958,8201.1
5074,402058,402056,932.9
5075,402058,402057,82.6
5076,402058,402058,0.0
5077,402058,404453,8494.3
5078,402058,404461,8481.3
5079,402059,400030,9799.9
5080,402059,400045,10334.2
5081,402059,400964,9873.9
5082,402059,401440,10121.5
5083,402059,401816,4614.6
5084,402059,401817,4627.5
5085,402059,402059,0.0
5086,402059,402284,10106.7
5087,402059,404759,8986.6
5088,402059,409524,1511.5
5089,402059,409525,3328.2
5090,402059,409526,3924.0
5091,402059,409528,3315.3
5092,402059,409529,3911.3
5093,402060,400174,5340.0
5094,402060,401507,6856.6
5095,402060,402060,0.0
5096,402060,407325,3106.9
5097,402060,407328,2383.1
5098,402060,407332,5742.8
5099,402060,407335,1930.6
5100,402060,407336,725.5
5101,402060,407337,418.7
5102,402060,407342,2591.9
5103,402061,400097,10116.6
5104,402061,400209,4367.3
5105,402061,400648,6673.6
5106,402061,400828,7303.6
5107,402061,401224,8337.9
5108,402061,402061,0.0
5109,402061,407352,2369.1
5110,402061,407360,1934.0
5111,402061,407361,724.7
5112,402061,407364,596.5
5113,402061,407367,2627.0
5114,402061,407370,2661.7
5115,402061,407372,1359.6
5116,402061,407373,2144.6
5117,402067,400045,10227.1
5118,402067,400065,9048.1
5119,402067,400122,10548.8
5120,402067,400236,9333.0
5121,402067,400258,9908.5
5122,402067,400298,10315.5
5123,402067,400400,11367.4
5124,402067,400563,9347.5
5125,402067,400668,13161.4
5126,402067,400709,10066.2
5127,402067,400714,10986.4
5128,402067,400799,8900.8
5129,402067,400804,10479.8
5130,402067,400916,8766.0
5131,402067,400953,9320.8
5132,402067,400995,7891.7
5133,402067,400996,12542.5
5134,402067,401167,8294.8
5135,402067,401391,4472.9
5136,402067,401400,10889.7
5137,402067,401403,6632.2
5138,402067,401655,7114.7
5139,402067,401808,7243.8
5140,402067,401809,3865.2
5141,402067,401810,9642.9
5142,402067,401811,1478.3
5143,402067,401890,11512.8
5144,402067,401908,10366.9
5145,402067,401943,193.2
5146,402067,402056,7975.5
5147,402067,402057,7125.2
5148,402067,402067,0.0
5149,402067,402359,9576.1
5150,402067,402361,10544.4
5151,402067,402362,13781.7
5152,402067,403401,2696.3
5153,402067,403402,8418.5
5154,402067,403404,2328.6
5155,402067,403406,1542.4
5156,402067,403409,855.4
5157,402067,403412,209.3
5158,402067,404453,7323.4
5159,402067,404461,7310.4
5160,402067,405701,8407.9
5161,402067,407155,12006.5
5162,402067,407157,11119.3
5163,402067,407165,5543.6
5164,402067,407172,5175.9
5165,402067,407173,5221.4
5166,402067,407176,7449.4
5167,402067,407177,7658.9
5168,402067,407179,8706.4
5169,402067,407180,9303.5
5170,402067,407181,10287.4
5171,402067,407710,9677.5
5172,402067,413878,10076.6
5173,402067,414694,7391.2
5174,402117,400065,2891.6
5175,402117,400258,3752.0
5176,402117,400664,5064.5
5177,402117,400995,9948.7
5178,402117,401957,9073.8
5179,402117,401958,9087.3
5180,402117,402056,1819.0
5181,402117,402057,968.7
5182,402117,402058,886.4
5183,402117,402117,0.0
5184,402117,402118,13.2
5185,402117,404453,9380.5
5186,402117,404461,9367.5
5187,402118,400065,2904.8
5188,402118,400258,3765.2
5189,402118,400664,5077.7
5190,402118,400995,9961.8
5191,402118,401957,9087.0
5192,402118,401958,9100.4
5193,402118,402056,1832.2
5194,402118,402057,981.9
5195,402118,402058,899.5
5196,402118,402117,13.2
5197,402118,402118,0.0
5198,402118,404453,9393.6
5199,402118,404461,9380.6
5200,402119,400030,7160.7
5201,402119,400045,8398.0
5202,402119,400096,10316.7
5203,402119,400122,8719.8
5204,402119,400158,7104.9
5205,402119,400201,9435.5
5206,402119,400238,913.6
5207,402119,400246,9765.8
5208,402119,400253,9636.3
5209,402119,400449,8789.8
5210,402119,400508,8904.4
5211,402119,400709,9892.9
5212,402119,400964,7390.4
5213,402119,400971,5958.5
5214,402119,401014,7328.2
5215,402119,401440,7482.3
5216,402119,401541,9175.2
5217,402119,401816,9053.6
5218,402119,401817,9066.4
5219,402119,401994,9427.3
5220,402119,402119,0.0
5221,402119,402120,2507.0
5222,402119,402121,4645.2
5223,402119,402282,4170.3
5224,402119,402284,3372.0
5225,402119,402287,1765.6
5226,402119,402289,239.8
5227,402119,402366,10426.6
5228,402119,403225,8589.9
5229,402119,403265,8638.1
5230,402119,404759,6347.4
5231,402119,407184,9890.8
5232,402119,407185,10649.0
5233,402119,407190,11582.9
5234,402119,407191,12130.9
5235,402119,413845,8006.1
5236,402120,400030,4656.4
5237,402120,400045,5893.8
5238,402120,400065,10124.1
5239,402120,400088,11746.4
5240,402120,400122,6215.5
5241,402120,400158,9471.0
5242,402120,400246,10539.1
5243,402120,400253,7132.1
5244,402120,400449,11155.9
5245,402120,400508,6400.1
5246,402120,400709,7388.6
5247,402120,400723,8500.6
5248,402120,400964,7559.8
5249,402120,400971,3454.3
5250,402120,401014,9694.3
5251,402120,401440,4978.1
5252,402120,401541,6671.0
5253,402120,401560,9733.5
5254,402120,401611,10340.0
5255,402120,401809,10640.1
5256,402120,401816,6549.3
5257,402120,401817,6562.2
5258,402120,401994,10200.6
5259,402120,402056,9051.5
5260,402120,402057,8201.2
5261,402120,402058,9621.9
5262,402120,402117,8736.3
5263,402120,402118,8723.1
